danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,5G1sTBGbZT5o4PNRc75RKI,spotify:track:5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/tracks/5G1sTBGbZT5o4PNRc75RKI,https://api.spotify.com/v1/audio-analysis/5G1sTBGbZT5o4PNRc75RKI,193653,4
0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,audio_features,2lwwrWVKdf3LR9lbbhnr6R,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,208467,4
0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,audio_features,2OErSh4oVVAUll0vHxdr6p,spotify:track:2OErSh4oVVAUll0vHxdr6p,https://api.spotify.com/v1/tracks/2OErSh4oVVAUll0vHxdr6p,https://api.spotify.com/v1/audio-analysis/2OErSh4oVVAUll0vHxdr6p,193320,4
0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,audio_features,2zzLRQ78kKfPTx8FJQCdC2,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/tracks/2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/audio-analysis/2zzLRQ78kKfPTx8FJQCdC2,202133,4
0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,audio_features,67Hna13dNDkZvBpTXRIaOJ,spotify:track:67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/tracks/67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/audio-analysis/67Hna13dNDkZvBpTXRIaOJ,330773,4
0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,audio_features,4HfLQJtVT1KiX1eVedDyTm,spotify:track:4HfLQJtVT1KiX1eVedDyTm,https://api.spotify.com/v1/tracks/4HfLQJtVT1KiX1eVedDyTm,https://api.spotify.com/v1/audio-analysis/4HfLQJtVT1KiX1eVedDyTm,188000,4
0.577,0.937,10,-4.898,0,0.0504,0.00013,0.0138,0.0828,0.889,150.232,audio_features,4juzduULFJiZVIcrC1tkxE,spotify:track:4juzduULFJiZVIcrC1tkxE,https://api.spotify.com/v1/tracks/4juzduULFJiZVIcrC1tkxE,https://api.spotify.com/v1/audio-analysis/4juzduULFJiZVIcrC1tkxE,201360,4
0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,audio_features,2WRFD9WczJ975X2K1Y9YVs,spotify:track:2WRFD9WczJ975X2K1Y9YVs,https://api.spotify.com/v1/tracks/2WRFD9WczJ975X2K1Y9YVs,https://api.spotify.com/v1/audio-analysis/2WRFD9WczJ975X2K1Y9YVs,221000,4
0.546,0.836,9,-6.321,1,0.0317,0.107,0.583,0.166,0.735,142.605,audio_features,4CRpOsjhvgxjF7rQufmyZ1,spotify:track:4CRpOsjhvgxjF7rQufmyZ1,https://api.spotify.com/v1/tracks/4CRpOsjhvgxjF7rQufmyZ1,https://api.spotify.com/v1/audio-analysis/4CRpOsjhvgxjF7rQufmyZ1,177987,4
0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514,audio_features,1bCmvezFg5MRcENzCGG1Cy,spotify:track:1bCmvezFg5MRcENzCGG1Cy,https://api.spotify.com/v1/tracks/1bCmvezFg5MRcENzCGG1Cy,https://api.spotify.com/v1/audio-analysis/1bCmvezFg5MRcENzCGG1Cy,215307,4
0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.334,0.571,80.897,audio_features,6SXy02aTZU3ysoGUixYCz0,spotify:track:6SXy02aTZU3ysoGUixYCz0,https://api.spotify.com/v1/tracks/6SXy02aTZU3ysoGUixYCz0,https://api.spotify.com/v1/audio-analysis/6SXy02aTZU3ysoGUixYCz0,272947,4
0.277,0.67,6,-9.381,1,0.0376,6.28e-05,0.751,0.237,0.217,148.342,audio_features,7bu0znpSbTks0O6I98ij0W,spotify:track:7bu0znpSbTks0O6I98ij0W,https://api.spotify.com/v1/tracks/7bu0znpSbTks0O6I98ij0W,https://api.spotify.com/v1/audio-analysis/7bu0znpSbTks0O6I98ij0W,254627,4
0.603,0.864,4,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,audio_features,5773KSWFzg9kCc8yazjbSt,spotify:track:5773KSWFzg9kCc8yazjbSt,https://api.spotify.com/v1/tracks/5773KSWFzg9kCc8yazjbSt,https://api.spotify.com/v1/audio-analysis/5773KSWFzg9kCc8yazjbSt,184627,4
0.314,0.797,0,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,audio_features,2fXKyAyPrEa24c6PJyqznF,spotify:track:2fXKyAyPrEa24c6PJyqznF,https://api.spotify.com/v1/tracks/2fXKyAyPrEa24c6PJyqznF,https://api.spotify.com/v1/audio-analysis/2fXKyAyPrEa24c6PJyqznF,351627,4
0.372,0.43,7,-11.643,0,0.0305,0.859,0.00255,0.169,0.211,189.742,audio_features,6T10XPeC9X5xEaD6tMcK6M,spotify:track:6T10XPeC9X5xEaD6tMcK6M,https://api.spotify.com/v1/tracks/6T10XPeC9X5xEaD6tMcK6M,https://api.spotify.com/v1/audio-analysis/6T10XPeC9X5xEaD6tMcK6M,268307,4
0.394,0.151,3,-16.748,1,0.0359,0.976,0.739,0.0664,0.31,178.051,audio_features,3jQyadhLTxpxadQlkFh2b8,spotify:track:3jQyadhLTxpxadQlkFh2b8,https://api.spotify.com/v1/tracks/3jQyadhLTxpxadQlkFh2b8,https://api.spotify.com/v1/audio-analysis/3jQyadhLTxpxadQlkFh2b8,160240,4
0.483,0.911,11,-4.645,1,0.0486,0.0218,7.85e-06,0.194,0.944,184.882,audio_features,4hYinIaRxdaoEFSQni6K6I,spotify:track:4hYinIaRxdaoEFSQni6K6I,https://api.spotify.com/v1/tracks/4hYinIaRxdaoEFSQni6K6I,https://api.spotify.com/v1/audio-analysis/4hYinIaRxdaoEFSQni6K6I,236200,4
0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.108,0.537,123.696,audio_features,4xlEKYv7HmC8zXoJIbpZKM,spotify:track:4xlEKYv7HmC8zXoJIbpZKM,https://api.spotify.com/v1/tracks/4xlEKYv7HmC8zXoJIbpZKM,https://api.spotify.com/v1/audio-analysis/4xlEKYv7HmC8zXoJIbpZKM,215267,4
0.395,0.979,8,-3.241,1,0.0766,0.0243,0.0,0.12,0.41,158.842,audio_features,75D3n6wnFQmu1HVmLAlWM4,spotify:track:75D3n6wnFQmu1HVmLAlWM4,https://api.spotify.com/v1/tracks/75D3n6wnFQmu1HVmLAlWM4,https://api.spotify.com/v1/audio-analysis/75D3n6wnFQmu1HVmLAlWM4,233187,4
0.628,0.422,10,-8.542,0,0.0411,0.705,0.0,0.124,0.325,129.463,audio_features,6ZygaqgtPkiahkiYJhYWhn,spotify:track:6ZygaqgtPkiahkiYJhYWhn,https://api.spotify.com/v1/tracks/6ZygaqgtPkiahkiYJhYWhn,https://api.spotify.com/v1/audio-analysis/6ZygaqgtPkiahkiYJhYWhn,99227,4
