danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.702,0.718,4,-6.937,0,0.325,0.544,0.0,0.119,0.594,83.59,audio_features,2y7cWYengL8yDJQhAkMpgU,spotify:track:2y7cWYengL8yDJQhAkMpgU,https://api.spotify.com/v1/tracks/2y7cWYengL8yDJQhAkMpgU,https://api.spotify.com/v1/audio-analysis/2y7cWYengL8yDJQhAkMpgU,218507,4
0.672,0.838,0,-5.035,0,0.113,0.0677,0.0,0.114,0.921,153.353,audio_features,6D4eMFcg3DquhNOQsNanQk,spotify:track:6D4eMFcg3DquhNOQsNanQk,https://api.spotify.com/v1/tracks/6D4eMFcg3DquhNOQsNanQk,https://api.spotify.com/v1/audio-analysis/6D4eMFcg3DquhNOQsNanQk,246453,4
0.638,0.415,10,-13.1,0,0.362,0.155,0.0,0.141,0.812,137.551,audio_features,6vteTQH9VwU9R9Ssyt9x5n,spotify:track:6vteTQH9VwU9R9Ssyt9x5n,https://api.spotify.com/v1/tracks/6vteTQH9VwU9R9Ssyt9x5n,https://api.spotify.com/v1/audio-analysis/6vteTQH9VwU9R9Ssyt9x5n,357214,4
0.567,0.644,10,-8.589,0,0.496,0.0915,0.0,0.0982,0.823,137.178,audio_features,1QwrhGl2I3D0aNdRQ5YFtm,spotify:track:1QwrhGl2I3D0aNdRQ5YFtm,https://api.spotify.com/v1/tracks/1QwrhGl2I3D0aNdRQ5YFtm,https://api.spotify.com/v1/audio-analysis/1QwrhGl2I3D0aNdRQ5YFtm,202733,4
0.836,0.71,2,-5.415,1,0.319,0.0251,0.0,0.367,0.784,76.63,audio_features,4PvVHAkONOaS6v4wgONGYZ,spotify:track:4PvVHAkONOaS6v4wgONGYZ,https://api.spotify.com/v1/tracks/4PvVHAkONOaS6v4wgONGYZ,https://api.spotify.com/v1/audio-analysis/4PvVHAkONOaS6v4wgONGYZ,213280,4
0.697,0.697,1,-6.336,1,0.218,0.105,0.0,0.107,0.441,93.349,audio_features,1LI4wMg4FQ9b1fGIzD63WK,spotify:track:1LI4wMg4FQ9b1fGIzD63WK,https://api.spotify.com/v1/tracks/1LI4wMg4FQ9b1fGIzD63WK,https://api.spotify.com/v1/audio-analysis/1LI4wMg4FQ9b1fGIzD63WK,317333,4
0.688,0.719,0,-5.014,1,0.283,0.0283,0.0,0.728,0.546,81.443,audio_features,03M3oEPsk8WjwMlVOKBFXv,spotify:track:03M3oEPsk8WjwMlVOKBFXv,https://api.spotify.com/v1/tracks/03M3oEPsk8WjwMlVOKBFXv,https://api.spotify.com/v1/audio-analysis/03M3oEPsk8WjwMlVOKBFXv,361067,4
0.5,0.833,0,-6.066,1,0.42,0.331,0.0,0.511,0.562,91.44,audio_features,1L2dgF82cGbWnQ7zcZ44oV,spotify:track:1L2dgF82cGbWnQ7zcZ44oV,https://api.spotify.com/v1/tracks/1L2dgF82cGbWnQ7zcZ44oV,https://api.spotify.com/v1/audio-analysis/1L2dgF82cGbWnQ7zcZ44oV,304187,4
0.759,0.838,6,-5.195,1,0.101,0.164,0.0,0.193,0.774,92.057,audio_features,372wpFKwnTJdVEEIJaFQfu,spotify:track:372wpFKwnTJdVEEIJaFQfu,https://api.spotify.com/v1/tracks/372wpFKwnTJdVEEIJaFQfu,https://api.spotify.com/v1/audio-analysis/372wpFKwnTJdVEEIJaFQfu,304707,4
0.725,0.595,10,-5.652,0,0.232,0.11,9.54e-06,0.0667,0.608,185.033,audio_features,7l244AZ5vnBFTv9kd8I7z9,spotify:track:7l244AZ5vnBFTv9kd8I7z9,https://api.spotify.com/v1/tracks/7l244AZ5vnBFTv9kd8I7z9,https://api.spotify.com/v1/audio-analysis/7l244AZ5vnBFTv9kd8I7z9,294787,4
